xd 	-18.25288761656742
hsp	-17.742061992801432
euj	-17.272058363555697
fgs	-19.35149990523553
urv	-10.998002806490083
i n	-11.119059746765195
edi	-8.380099850280931
wec	-18.25288761656742
ouh	-16.01929539506033
dos	-11.817806195386899
-ze	-15.687938259105884
 sq	-12.284180056582056
gfs	-17.559740436007477
xtp	-19.35149990523553
ssw	-15.687938259105884
auh	-17.742061992801432
efd	-14.726527091951262
h--	-19.35149990523553
fik	-15.687938259105884
uio	-16.786550547773995
epe	-9.079626252832659
mqu	-17.96520554411564
tsm	-12.127475096949702
aaf	-17.742061992801432
a e	-9.501887925668722
ltz	-15.501352303525472
tuv	-17.742061992801432
uln	-11.358893252835323
rlu	-13.12101845765705
mb 	-12.60626355575117
lmf	-19.35149990523553
kr 	-16.260457451877215
 ik	-16.173446074887586
 k-	-18.658352724675588
mut	-10.781714263700124
g-f	-14.314547302821902
dvt	-18.658352724675588
 jo	-8.686132334458366
pav	-12.690924755395844
psu	-14.354287631471417
bua	-17.048914812241485
uds	-11.345465726486522
jae	-15.950302523573376
uzf	-18.25288761656742
byh	-16.57891118299575
roo	-10.217716655981503
nta	-7.553974613054802
j r	-15.59029978954197
ntt	-15.11739340063827
sie	-10.752726726826872
-cd	-19.35149990523553
li 	-10.963959922046165
 th	-3.8378406193781185
ypn	-16.407060926069093
usi	-8.522761879453777
c h	-10.397859868102401
fha	-16.57891118299575
dso	-15.326148214500382
dpu	-18.25288761656742
qai	-14.840640398718682
ohm	-17.96520554411564
oyc	-13.424573879265122
crv	-17.96520554411564
vem	-9.24854692873977
-vi	-12.478336071023014
wam	-14.874163090757325
hcl	-19.35149990523553
ncg	-18.25288761656742
uoi	-16.260457451877215
gub	-17.559740436007477
s a	-5.631943134146187
pcd	-17.048914812241485
snt	-14.726527091951262
ghg	-15.637927838531223
lk-	-16.132624080367332
lik	-7.851821800350933
bvs	-19.35149990523553
bda	-17.272058363555697
kiw	-18.658352724675588
wah	-15.613830286952163
cog	-9.704001978418695
lom	-10.682788066180384
del	-8.709939608786465
pcp	-17.272058363555697
fub	-18.658352724675588
cvd	-19.35149990523553
-tn	-19.35149990523553
dkh	-19.35149990523553
f-h	-13.448866571834166
e-g	-12.465990235200714
ckg	-11.826938678950171
ce-	-11.060705557854176
nlv	-19.35149990523553
l r	-8.162077146031853
yna	-11.578326224752995
oow	-17.742061992801432
a-o	-15.25715534301343
ouc	-11.464666906280474
jit	-16.86659325544753
de 	-7.393895029280813
eeu	-14.726527091951262
ocu	-9.346403867111306
dqv	-14.818900412082275
yii	-17.742061992801432
rts	-8.54911196002933
llh	-13.913420596312335
gs 	-8.566333769742943
vri	-13.891914391091372
 sv	-12.055086636461612
rub	-12.79756650120972
 b 	-12.27147340531294
wnr	-14.198208310737751
aif	-15.854992343769052
 ud	-15.767980966779422
rnn	-13.695508094415679
ltf	-19.35149990523553
stl	-9.653254592877927
bny	-19.35149990523553
d-g	-14.033379911391314
fca	-16.518286561179316
ozs	-17.154275327899313
wow	-17.559740436007477
agg	-11.095152132317516
izt	-19.35149990523553
pv 	-17.154275327899313
beg	-9.755693071657873
lvn	-18.658352724675588
aas	-11.78829931287746
hpe	-18.658352724675588
bow	-11.999700036177755
 hp	-17.272058363555697
ws 	-9.134297103200806
zz-	-18.658352724675588
zim	-11.919607988427732
lfr	-15.326148214500382
-gc	-17.40558975618022
feo	-17.742061992801432
ffu	-14.776788926732149
tdi	-14.944780657971279
d h	-8.047248185984952
pre	-6.528661788126824
joi	-9.472305045268447
 rp	-16.35576763168154
mng	-19.35149990523553
itc	-11.978753538831203
vt 	-18.658352724675588
g w	-8.409928857106117
u b	-10.95805752125547
 ru	-8.24241586725737
oir	-12.921780427196394
-ov	-13.802423820340312
h-p	-13.756788525633691
uij	-13.119051888685009
rtd	-15.796151843746118
cia	-7.4299543144638385
oer	-13.537369373410465
 ui	-14.707109006094159
 da	-8.344810611697486
hi 	-13.014674174089091
fet	-9.627198828997885
b b	-13.244477017493278
omc	-15.240626041062221
 kp	-16.461128147339366
sr 	-13.830038987373285
 mh	-15.419674272511205
msc	-15.522858508746436
rta	-7.572126218821914
jla	-18.658352724675588
ino	-9.998618846477239
ger	-8.567100124727064
mpe	-8.638149372443497
ool	-10.202715838958454
oco	-10.745380504624892
spu	-11.139745507860335
ubh	-15.48029889432764
tiq	-14.109752890175889
puc	-15.885764002435804
 zo	-11.35215695252225
drn	-17.559740436007477
o g	-8.70269975815878
xyb	-19.35149990523553
eyj	-17.96520554411564
amh	-16.953604632437163
sby	-15.308448637400982
go 	-9.020883604955213
-ma	-10.534350280492125
miu	-12.32952348216337
gbe	-16.21600568930638
pek	-15.161845163209106
x i	-11.44164323796613
-li	-11.8526301712586
obs	-9.290880406979108
tju	-18.25288761656742
rod	-8.17690440138863
cuc	-15.59029978954197
ovs	-13.194520919649976
kwo	-15.419674272511205
bdo	-16.407060926069093
npa	-13.273857661886497
d r	-8.0508893336972
rue	-10.111794924629445
eau	-10.603353735613602
idr	-16.01929539506033
hef	-13.814165638216995
lam	-10.348060709027694
g r	-9.26415031638687
zec	-11.348471238850799
 dh	-13.36756362454834
roz	-12.311839555373457
uci	-9.62070046052512
zym	-14.424246220078327
tc 	-11.742629276044273
nhe	-12.054408900075114
zdf	-19.35149990523553
toh	-18.658352724675588
adq	-13.29706055896616
 df	-17.154275327899313
yav	-17.272058363555697
-ti	-12.314472290549254
lou	-10.606693167833633
fib	-13.760512924724676
oja	-14.083641746172203
-al	-12.954570250019385
pas	-9.243643956711528
g-z	-19.35149990523553
atv	-12.389256440969325
i-g	-13.476569174383501
gkg	-16.35576763168154
ilw	-11.337164167936107
wum	-18.658352724675588
k o	-8.687907704014577
cfe	-18.658352724675588
mio	-13.818110416508011
s x	-15.25715534301343
x o	-11.62176457385048
ipz	-15.740581992591308
ors	-8.552720563421307
tfs	-17.96520554411564
vum	-17.742061992801432
osu	-11.361939455901666
jpl	-19.35149990523553
kmh	-15.419674272511205
mag	-9.879949781138682
i c	-9.131305601207005
rhl	-14.46869798264916
icf	-18.25288761656742
bru	-10.231850398543852
sgt	-19.35149990523553
c z	-14.39567284763427
iav	-15.544837415465212
bao	-14.862863535503392
p-g	-15.362515858671257
nkg	-18.658352724675588
tvw	-19.35149990523553
kll	-19.35149990523553
ofs	-13.487868729637434
ojs	-19.35149990523553
s-r	-12.793302102423262
m s	-9.235889304668659
fru	-11.179900424890068
ajg	-17.40558975618022
rcv	-19.35149990523553
nls	-19.35149990523553
jel	-14.597909714129166
djm	-16.173446074887586
hnd	-18.658352724675588
uzt	-19.35149990523553
veu	-18.658352724675588
hn 	-12.336685553959986
fih	-19.35149990523553
hyg	-12.99539224453964
msl	-17.40558975618022
m a	-8.353023286648748
n-t	-12.460890785088365
qca	-19.35149990523553
u s	-9.994810636924212
inz	-14.131144080157206
oar	-10.807275374768263
rwo	-13.64771743057933
rsr	-14.374766162814957
tsh	-14.381686605659532
ze-	-14.39567284763427
coj	-19.35149990523553
hro	-8.890541721110369
des	-8.266453883210641
aoz	-19.35149990523553
cys	-12.118044486614092
vah	-17.272058363555697
exd	-18.658352724675588
for	-5.760277303166664
hcm	-18.658352724675588
zua	-17.742061992801432
srh	-16.86659325544753
sfe	-10.793932819681022
ayu	-15.11739340063827
smd	-18.658352724675588
pib	-19.35149990523553
p y	-12.750269786506655
hpv	-19.35149990523553
uf 	-14.908848648745215
c k	-13.105393139753968
haj	-15.854992343769052
orn	-10.13071427539781
gyp	-12.268951335880232
ndy	-14.55570935963879
dth	-13.618158628337785
ank	-8.450528805548316
ap-	-15.662620451121596
erb	-10.55470721756087
rru	-11.155614513920735
hfb	-19.35149990523553
nuk	-15.192616821875859
k p	-9.976747397008962
lih	-12.630074204444888
-oc	-15.074833786219475
zhk	-18.25288761656742
rbe	-11.798213299635112
mgs	-18.25288761656742
mpj	-18.25288761656742
j  	-17.559740436007477
raj	-13.330476555886005
 in	-5.0283094661695795
kik	-16.953604632437163
smw	-19.35149990523553
fje	-15.291056894689113
elt	-10.898312043795206
ibb	-12.928252941702013
bo-	-16.786550547773995
bmk	-17.154275327899313
rto	-11.542364507114993
lwh	-18.25288761656742
sns	-17.272058363555697
y y	-10.013294162261452
v-s	-18.25288761656742
tks	-15.825139380619369
 nb	-16.786550547773995
sci	-9.852752723493111
rdf	-13.727482399048192
xst	-17.272058363555697
y e	-8.340787260933071
fez	-16.461128147339366
nbi	-15.11739340063827
guh	-18.658352724675588
tob	-10.504427592667724
gpl	-18.25288761656742
kai	-14.169716354943446
dot	-13.525499797855081
liq	-12.839754575590803
hlo	-13.93539950303111
 dw	-12.938040948068174
jls	-18.658352724675588
ced	-8.08336306513789
jih	-14.321061983843096
awl	-13.448866571834166
lq 	-18.658352724675588
o  	-9.409272524383473
joo	-15.662620451121596
 tr	-7.096370464418495
kec	-15.308448637400982
abg	-18.658352724675588
hyr	-15.713913745509146
bce	-17.154275327899313
zij	-19.35149990523553
isq	-13.753077946237156
rvr	-17.96520554411564
fta	-13.516689168172928
viz	-16.407060926069093
cqu	-10.991662524595501
ser	-7.854348194381345
sil	-10.674401196309672
dle	-10.129527449029641
ldh	-14.227535925832273
vuz	-18.658352724675588
mrg	-13.624652157648335
p-u	-15.326148214500382
nku	-16.407060926069093
slv	-18.25288761656742
ota	-9.595295004848841
ltu	-8.832394374648695
q w	-12.934767622723205
nei	-10.116271817751569
dst	-11.606930095881037
ijt	-13.12101845765705
hou	-6.9556585022763535
dpt	-19.35149990523553
haa	-13.624652157648335
nnu	-10.540145675269804
mlo	-16.86659325544753
ifl	-13.53141697488317
 pk	-14.181015910197381
 r-	-17.96520554411564
ury	-10.874712128454332
 fh	-17.96520554411564
eje	-10.186052302150085
bap	-15.613830286952163
bsc	-11.986319779214519
vat	-9.054080160404963
rnh	-16.786550547773995
 wz	-17.742061992801432
tei	-11.979381876897744
wyn	-13.35256334328885
fma	-14.515217998284054
xot	-15.362515858671257
yoz	-19.35149990523553
ja-	-17.272058363555697
wsk	-12.550216870763911
e s	-6.160097524075027
nkl	-12.240803782256705
p-l	-15.0207665649492
-is	-13.546364936319044
r-q	-14.669368678111312
l h	-8.651902529081633
u g	-11.935121426042603
eyp	-19.35149990523553
mue	-15.885764002435804
bbu	-17.272058363555697
f-u	-19.35149990523553
mti	-17.048914812241485
ozn	-14.660152023006388
 lg	-16.407060926069093
lmw	-19.35149990523553
g-s	-12.832352617295136
eks	-10.535981481269033
ugh	-7.928882153296836
csi	-15.796151843746118
by 	-6.980955737757574
- o	-10.759570367705276
xlo	-18.658352724675588
bts	-11.672710907036379
nfp	-16.86659325544753
ebu	-12.464968262705021
by-	-12.465990235200714
voa	-17.742061992801432
gmm	-16.86659325544753
civ	-9.813872206215208
fss	-17.048914812241485
t r	-7.79776844587305
gad	-13.440703261195004
ioh	-19.35149990523553
 jj	-18.658352724675588
rxi	-14.982052052768509
obb	-11.698954212541611
ncs	-14.446225126797103
art	-7.13882907567713
  j	-10.589323395900628
i y	-13.822070817724107
fiz	-16.35576763168154
ecc	-13.537369373410465
 cv	-16.01929539506033
alg	-11.703236874333612
yry	-15.767980966779422
bom	-11.76876141632112
gnn	-19.35149990523553
-ew	-19.35149990523553
vcj	-17.272058363555697
dyt	-18.658352724675588
-il	-16.055663039231202
ldi	-9.977681064266873
sae	-16.260457451877215
-pc	-18.658352724675588
ar 	-7.292055471045298
hkk	-17.742061992801432
plo	-8.606574485727316
axp	-11.746107540420596
uza	-17.40558975618022
ry 	-6.66770040648179
rsw	-14.46869798264916
wmd	-16.21600568930638
pai	-9.597034539092432
rmb	-17.154275327899313
che	-8.509490571983926
sho	-7.25544303875138
utd	-13.330476555886005
olb	-13.421910761845638
udy	-10.849623417931188
wrc	-17.96520554411564
dgu	-16.712442575620273
mrb	-12.23024745199099
exi	-9.053473384724793
zai	-13.398256570947748
tss	-16.30697746751211
wev	-8.492212487730535
 ao	-15.007694483381847
lky	-16.64344970413332
n-y	-13.479382115760115
tos	-12.189102407879814
ow 	-7.2604229336662165
asu	-8.707576134096293
th 	-6.457611767368139
acp	-11.293489104433446
qzi	-19.35149990523553
ttw	-14.69753955507801
 cg	-16.712442575620273
ech	-8.641871364326235
h e	-9.320322991558514
muj	-15.146807285844567
cb-	-18.658352724675588
fnv	-19.35149990523553
fcs	-14.431518979407407
bla	-10.532278047660592
wcz	-17.96520554411564
emo	-8.31408118390694
-ab	-14.41702597210484
dhe	-11.999700036177755
ch 	-6.331800681941287
iz 	-13.830038987373285
wem	-15.074833786219475
-am	-13.561539734338279
pbt	-17.154275327899313
yda	-12.601568711446962
-wt	-17.048914812241485
gsa	-15.224365520190439
mvi	-16.518286561179316
k m	-10.11189203557878
-bi	-13.222449695174987
q b	-13.99491363056352
gwh	-18.25288761656742
lbn	-19.35149990523553
hgh	-18.25288761656742
 eb	-13.107333004571796
hwy	-18.25288761656742
aey	-16.35576763168154
gio	-8.646818268056323
ucr	-11.123056022231498
laf	-11.630151292617583
jew	-12.836787214363001
ev 	-12.991926036563154
enc	-7.11811855986212
hoe	-12.581857928383029
aip	-15.662620451121596
rkf	-12.631279750100237
t-f	-12.82647024739207
gmo	-12.053054803727385
oxb	-19.35149990523553
zep	-17.559740436007477
edd	-13.009378486514379
ent	-5.302507421590622
upt	-10.77058102293875
-au	-13.44613805718096
owa	-9.500411521498611
gnp	-13.269280994859084
jge	-18.658352724675588
-em	-11.86097050317482
s w	-6.424382850728177
cuh	-19.35149990523553
ryy	-16.132624080367332
tao	-13.702525667074326
leq	-19.35149990523553
oin	-7.690576938181971
dye	-14.908848648745215
uvi	-14.327619384389255
yeb	-16.86659325544753
och	-12.14068145176331
exo	-13.260190023157833
tgn	-19.35149990523553
gro	-8.017414066022988
yoi	-19.35149990523553
bsl	-19.35149990523553
ise	-7.559322804291547
shu	-12.616908245262582
gfe	-17.272058363555697
jud	-10.051958887801046
msw	-17.96520554411564
bpi	-18.658352724675588
dcr	-16.518286561179316
yis	-13.146942142666841
gd 	-17.742061992801432
reo	-10.34830671148896
 -n	-16.57891118299575
v h	-14.088809716330646
uny	-15.047434812031362
pgi	-16.132624080367332
r t	-6.363086293675883
jaz	-16.260457451877215
s-s	-13.802423820340312
ppu	-16.786550547773995
ahh	-16.35576763168154
bbp	-19.35149990523553
ezn	-16.093403367214048
axy	-17.272058363555697
otg	-16.57891118299575
otb	-12.29446292353764
trr	-18.658352724675588
bea	-10.220960603462904
sop	-11.89677995587153
czw	-17.96520554411564
a q	-10.512078297614929
kye	-16.21600568930638
cyh	-15.459679607124905
jiy	-19.35149990523553
ieb	-13.063641345073748
iud	-16.35576763168154
ios	-12.386419559634124
usz	-14.270095540251068
eod	-15.240626041062221
odv	-19.35149990523553
leh	-11.816203202791442
drw	-19.35149990523553
poh	-15.613830286952163
rd-	-11.597876358675785
ndc	-14.099226477188902
ewy	-17.559740436007477
und	-7.2675270993674825
iep	-16.093403367214048
tle	-8.541549759144228
mbd	-17.048914812241485
yrt	-19.35149990523553
sal	-8.112616627013049
due	-10.150301191176633
ama	-9.85673275352824
vi-	-18.25288761656742
 go	-7.550752377612607
dil	-11.694689813755154
ts-	-13.482202992101758
- x	-18.25288761656742
mec	-10.512513111738745
any	-7.711624659006334
mbu	-11.108217382187156
o w	-8.088652490319717
rau	-10.807080727565703
pui	-13.786979497912839
tsb	-14.74632971924744
rgi	-10.17782351763094
mwe	-16.712442575620273
rzu	-17.742061992801432
ahy	-15.917512700750386
sm-	-16.132624080367332
u-k	-15.740581992591308
skk	-19.35149990523553
ina	-7.383570242153477
ga-	-15.362515858671257
poi	-8.276196071772878
yaz	-16.407060926069093
f g	-9.287084688593122
cho	-9.538976988073497
osj	-18.658352724675588
b-m	-15.950302523573376
lwo	-15.240626041062221
epn	-17.272058363555697
dgr	-15.381207991683409
igi	-9.484883827475308
mpo	-7.7799565364436365
syv	-19.35149990523553
rnw	-16.093403367214048
nyb	-12.853217755759097
tyi	-14.361067318456795
rup	-10.678842611195222
ssz	-19.35149990523553
uhi	-16.093403367214048
stq	-19.35149990523553
k v	-12.574992912863348
aol	-14.651019539443116
itr	-11.317841477349381
neo	-11.636822431434604
bex	-16.86659325544753
ddh	-14.12575323152233
k-p	-15.326148214500382
nvu	-16.712442575620273
nub	-12.97818011565852
tui	-14.340864611139276
ird	-9.39979378042893
bzp	-18.658352724675588
iek	-14.669368678111312
ig-	-15.273962461329813
siz	-10.395535787004658
win	-8.853388006998085
mac	-10.250862798351312
sed	-7.376899145520319
ho 	-8.20270568488049
we-	-18.25288761656742
doh	-12.255606684138
f-e	-12.05848222546275
dke	-17.742061992801432
evu	-15.796151843746118
rmq	-19.35149990523553
ibe	-9.263235479330385
loh	-15.984204075249057
ngf	-12.768090683076768
 gi	-8.313920313921715
bip	-15.362515858671257
cau	-8.03968745575876
zos	-15.713913745509146
 lq	-19.35149990523553
ket	-8.492443217028413
nla	-9.557380889754768
 kw	-15.885764002435804
ctb	-14.787151713767695
arn	-9.887758394784441
eki	-11.085078432250977
g-i	-14.461150777013778
fmd	-14.982052052768509
kne	-11.453460214470912
fiu	-15.767980966779422
 og	-15.362515858671257
efg	-18.658352724675588
iis	-14.606567776872282
-go	-11.886990070599005
ytr	-17.742061992801432
tpe	-15.917512700750386
ggy	-15.662620451121596
unr	-11.15782323928029
lct	-18.25288761656742
ccw	-16.786550547773995
fde	-16.518286561179316
tdf	-19.35149990523553
iry	-11.40878236466174
thd	-11.02619387548295
akn	-12.153316328133588
c-n	-16.953604632437163
mc 	-15.400256186654104
ko 	-12.698636875882183
rv 	-16.461128147339366
gnc	-16.173446074887586
deb	-8.498016088360076
wsu	-15.48029889432764
sze	-15.074833786219475
trl	-16.86659325544753
elj	-15.950302523573376
pra	-9.250432793516469
o-c	-10.829717261485486
hy-	-16.055663039231202
btl	-13.226816514341326
euw	-17.40558975618022
hi-	-15.637927838531223
ovm	-19.35149990523553
voj	-14.131144080157206
kkk	-19.35149990523553
m-k	-17.742061992801432
km-	-17.742061992801432
iwh	-18.25288761656742
exh	-12.09027481326361
fyf	-18.658352724675588
ylu	-10.741362968176556
cox	-13.260190023157833
aph	-9.90703647790213
bye	-14.688060811123464
msz	-17.559740436007477
msh	-16.461128147339366
azo	-12.925011447777841
dex	-13.768003596453832
da-	-15.825139380619369
tyr	-12.54910514191122
h i	-7.7245138799869935
-co	-10.59104685892026
lz 	-12.574992912863348
--a	-16.132624080367332
rid	-10.348183702693674
enh	-10.31706173825112
lpl	-13.87503635330402
tu 	-13.688539425099584
u-p	-14.982052052768509
bur	-9.568712137937188
 vy	-15.240626041062221
mfs	-15.796151843746118
eyi	-14.263903570003148
tzk	-16.21600568930638
aff	-8.615886144858008
kaa	-16.712442575620273
psb	-19.35149990523553
oky	-14.69753955507801
oli	-7.299079730326103
poa	-15.291056894689113
rpa	-12.211839569270612
ys-	-16.57891118299575
t a	-6.269777288775254
bor	-9.307250909991161
prs	-15.459679607124905
nle	-11.238372801013751
fuf	-18.658352724675588
yip	-17.559740436007477
 mm	-15.088820028194217
muy	-18.25288761656742
cra	-8.55155704865936
kbe	-16.055663039231202
tyc	-15.984204075249057
yls	-16.786550547773995
kan	-11.026921060098681
tit	-7.874325977972452
ubm	-10.47202750316073
hea	-8.269234287008024
djy	-19.35149990523553
ejy	-19.35149990523553
a-d	-15.713913745509146
npo	-13.061784334326534
aab	-16.35576763168154
hdi	-15.308448637400982
shd	-15.419674272511205
iyn	-19.35149990523553
kos	-10.644347729896127
wdl	-16.260457451877215
mek	-15.034011791699221
ofw	-18.658352724675588
huj	-19.35149990523553
b g	-14.446225126797103
gyv	-19.35149990523553
hex	-15.950302523573376
ius	-12.901029483091357
mir	-11.504128069075744
b y	-15.308448637400982
dix	-13.99491363056352
iag	-11.970620869671414
zgr	-18.658352724675588
heb	-14.633001033940438
 tc	-16.712442575620273
obt	-10.7777373623314
ade	-7.887113635929964
h -	-11.97374099700766
egh	-14.361067318456795
sei	-11.641743040781368
rfp	-19.35149990523553
pmg	-18.25288761656742
wrm	-17.96520554411564
dyw	-17.742061992801432
eun	-12.452785370905543
lug	-13.276153874146846
uxi	-14.851690234905266
su-	-18.658352724675588
oul	-6.661896782184456
paz	-15.522858508746436
z z	-15.637927838531223
ais	-9.660339611579763
moz	-13.589448522455355
dic	-8.819377026965912
giv	-8.361945091533588
-bc	-18.658352724675588
ujc	-17.559740436007477
scf	-16.86659325544753
bus	-9.366847198281896
yus	-13.664524548895711
hfn	-18.25288761656742
dy-	-14.641969703923198
oz-	-18.658352724675588
 pd	-14.388655274975624
rpn	-18.25288761656742
lum	-10.358693845809048
ieo	-17.272058363555697
als	-7.152693595697404
rha	-9.953353046234824
bgr	-17.048914812241485
edm	-14.678671070773625
ock	-9.687984208995108
oe-	-17.272058363555697
lh-	-19.35149990523553
lfk	-18.658352724675588
rcl	-12.447752647650933
nwh	-12.661900636056565
 gt	-14.314547302821902
sya	-16.953604632437163
t x	-14.776788926732149
hol	-8.736386950893685
moi	-13.90046145166983
cva	-16.173446074887586
nte	-6.898602338641828
yne	-12.558033772655522
 qe	-19.35149990523553
amj	-19.35149990523553
olv	-8.77718747114395
reg	-7.469579697653051
nxo	-19.35149990523553
lta	-10.339610471983187
ejn	-15.950302523573376
ngu	-9.975475617618418
loq	-13.723878791544895
r  	-8.901452856982301
mii	-18.658352724675588
upj	-19.35149990523553
xeg	-18.25288761656742
pny	-18.658352724675588
yud	-17.559740436007477
 ay	-13.716710302066282
ros	-8.931632184020083
ned	-7.865812038586315
pfl	-15.06104046408714
s-e	-11.964409669578774
cmp	-17.742061992801432
s e	-7.689956178939022
aog	-16.712442575620273
xe-	-18.25288761656742
ksv	-19.35149990523553
vni	-16.518286561179316
sia	-9.250802183411698
sfp	-16.64344970413332
atp	-17.742061992801432
eo-	-12.740803860517772
emk	-16.260457451877215
r w	-7.786428009901762
 cl	-7.711968221399323
pyg	-17.96520554411564
riy	-15.662620451121596
ida	-9.260993512103827
lso	-7.451762220656349
xhu	-17.154275327899313
auc	-10.846379295053563
mzo	-19.35149990523553
jva	-17.96520554411564
-za	-17.272058363555697
i r	-9.770009855566304
wok	-14.79762301363499
zkl	-19.35149990523553
lfi	-10.841734229648091
aws	-10.87492039670459
iez	-16.953604632437163
bes	-9.747362230018867
oyl	-13.695508094415679
ehi	-10.126467984516358
lyb	-16.461128147339366
d-i	-14.347553599290073
bki	-18.25288761656742
p j	-13.63118812862812
huz	-18.658352724675588
ocy	-15.740581992591308
prt	-14.726527091951262
vrm	-18.658352724675588
viu	-17.40558975618022
zca	-18.25288761656742
skf	-15.362515858671257
u-f	-15.161845163209106
atb	-15.796151843746118
cvp	-17.559740436007477
n-j	-15.34416672000306
nxp	-19.35149990523553
kgr	-11.825320991889384
fek	-18.25288761656742
rnr	-18.25288761656742
bij	-17.96520554411564
eti	-8.326953875201463
oop	-8.873339071387145
jak	-14.221601190312459
 hj	-17.559740436007477
usc	-12.293601967823676
rtp	-17.96520554411564
jj 	-17.96520554411564
fjl	-19.35149990523553
 ll	-14.301643897985993
ayy	-15.48029889432764
apm	-15.950302523573376
ogf	-17.40558975618022
mer	-8.13872053357679
tll	-18.658352724675588
w w	-9.316545589957098
urs	-8.249072190901542
gev	-16.055663039231202
azz	-14.295254099887224
rmg	-19.35149990523553
 nm	-17.154275327899313
vei	-12.034287496875692
iik	-13.03073161098495
ik-	-19.35149990523553
shc	-14.615301456841035
bk 	-14.726527091951262
d- 	-14.431518979407407
wnv	-18.658352724675588
odi	-9.714520189919778
rcr	-11.877295098739406
ayn	-15.459679607124905
nmi	-13.605296714695378
rmv	-19.35149990523553
kcj	-18.658352724675588
i g	-11.384219726293331
hyc	-19.35149990523553
smi	-11.487080000240965
sre	-11.81513596683102
h-f	-14.597909714129166
sdy	-17.048914812241485
aaw	-18.658352724675588
ngk	-15.088820028194217
ni-	-13.830038987373285
bju	-14.726527091951262
mbh	-17.742061992801432
fpl	-19.35149990523553
-yu	-16.786550547773995
dol	-11.495180333828944
dtk	-19.35149990523553
n l	-8.499080196109485
nal	-7.027066613120512
bha	-13.516689168172928
cn-	-19.35149990523553
bum	-15.240626041062221
kyb	-16.86659325544753
flu	-10.458064464388032
b n	-14.209836348732871
avr	-13.967004842446443
imy	-19.35149990523553
ryj	-17.742061992801432
ssp	-12.555794130062019
bi 	-13.357538477928962
 sh	-6.982543396803878
-s 	-14.76653242656496
csw	-17.40558975618022
fut	-8.900787299553407
lay	-9.134041381424703
rfr	-14.09400453320775
elg	-11.06472667410428
ogy	-10.173889357882267
idn	-12.750269786506655
duv	-17.048914812241485
g n	-9.844319523022802
off	-8.610959652337502
pe-	-11.431053400092924
ntp	-15.767980966779422
gly	-9.941079921543691
vui	-17.96520554411564
 je	-11.004146493111193
eaa	-17.40558975618022
csf	-15.459679607124905
zcy	-19.35149990523553
gzi	-19.35149990523553
x-o	-17.559740436007477
vko	-18.25288761656742
rsv	-15.885764002435804
ux 	-12.534764024640562
ayk	-19.35149990523553
